Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
167,15:18:06.623,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
168,15:18:06.776,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
169,15:18:06.942,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
170,15:18:07.100,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
171,15:18:07.275,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
172,15:18:07.447,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
173,15:18:07.606,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
174,15:18:07.955,target,semi-auto hitscan,0.175000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
175,15:18:08.110,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
176,15:18:08.267,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
177,15:18:08.435,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
178,15:18:08.602,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
179,15:18:09.110,target,semi-auto hitscan,0.328000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
180,15:18:09.270,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
181,15:18:09.422,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
182,15:18:09.600,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
183,15:18:09.751,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
184,15:18:09.924,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
185,15:18:10.070,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
186,15:18:10.365,target,semi-auto hitscan,0.134000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
187,15:18:10.553,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
188,15:18:10.716,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
189,15:18:11.455,target,semi-auto hitscan,0.259000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
190,15:18:11.744,target,semi-auto hitscan,0.127000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
191,15:18:11.887,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
192,15:18:12.056,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
193,15:18:12.707,target,semi-auto hitscan,0.481000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
194,15:18:12.831,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
195,15:18:12.997,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
196,15:18:13.167,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
197,15:18:13.532,target,semi-auto hitscan,0.210000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
198,15:18:13.706,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
199,15:18:13.966,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
200,15:18:14.146,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
201,15:18:14.302,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
202,15:18:14.477,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
203,15:18:14.635,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
204,15:18:14.765,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
205,15:18:15.444,target,semi-auto hitscan,0.545000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
206,15:18:15.588,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
207,15:18:15.740,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
208,15:18:16.467,target,semi-auto hitscan,0.436000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
209,15:18:16.666,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
210,15:18:17.167,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
211,15:18:17.308,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
212,15:18:17.489,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
213,15:18:17.665,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
214,15:18:18.046,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
215,15:18:18.397,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
216,15:18:18.596,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
217,15:18:18.741,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
218,15:18:18.901,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
219,15:18:19.220,target,semi-auto hitscan,0.167000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
220,15:18:19.381,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
221,15:18:19.540,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
222,15:18:19.709,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
223,15:18:19.865,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
224,15:18:20.023,target,semi-auto hitscan,0.001000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
225,15:18:20.166,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
226,15:18:20.357,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
227,15:18:20.663,target,semi-auto hitscan,0.159000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
228,15:18:20.849,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
229,15:18:21.030,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
230,15:18:21.872,target,semi-auto hitscan,0.559000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
231,15:18:22.159,target,semi-auto hitscan,0.140000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
232,15:18:22.467,target,semi-auto hitscan,0.169000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
233,15:18:22.635,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
234,15:18:23.292,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
235,15:18:23.444,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
236,15:18:23.740,target,semi-auto hitscan,0.165000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
237,15:18:23.882,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
238,15:18:24.065,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
239,15:18:24.227,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
240,15:18:24.557,target,semi-auto hitscan,0.155000s,2,1,0.500000,1.000000,2.000000,0.500000,0,0
241,15:18:24.732,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
242,15:18:24.872,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
243,15:18:25.033,target,semi-auto hitscan,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,0
244,15:18:25.544,target,semi-auto hitscan,0.350000s,3,1,0.333333,1.000000,3.000000,0.333333,0,0
